"rowid","kepid","koi_disposition","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_slogg","koi_srad","ra","dec","koi_kepmag","predict","p0","p1"
5896,5283728,"CANDIDATE",43.681309,168.9218,0.257,12.370000000000001,258.0,1.33,473,11.86,9.8,1,"q1_q17_dr25_tce",5726,4.564,0.8290000000000001,294.27399,40.462078,15.649000000000001,"1",0.49116601301799023,0.5088339869820098
5901,5374838,"CANDIDATE",230.180357,230.05245,0.10200000000000001,13.436,3689.3,7.57,347,3.41,64.0,1,"q1_q17_dr25_tce",6313,4.364,1.246,295.21255,40.516911,15.469000000000001,"0",0.8905125849030009,0.10948741509699916
5906,6368905,"CANDIDATE",220.72014199999998,303.85269999999997,0.113,8.186,862.5,2.0,235,0.72,12.0,1,"q1_q17_dr25_tce",5150,4.634,0.6960000000000001,293.36475,41.788891,15.827,"0",0.6818641956525077,0.31813580434749233
5908,6372194,"CANDIDATE",281.5921577,261.81786,0.641,5.673,9312.0,7.22,225,0.61,76.0,1,"q1_q17_dr25_tce",5330,4.627,0.713,294.33594000000005,41.747532,15.870000000000001,"0",0.9672567362373518,0.032743263762648245
5909,6387557,"CANDIDATE",103.722152,176.0727,0.017,6.061,296.90000000000003,1.95,414,6.92,9.4,1,"q1_q17_dr25_tce",5784,4.33,1.143,298.11356,41.712748999999995,14.775,"1",0.3101759752539094,0.6898240247460906
5914,5294945,"CANDIDATE",32.5474295,133.67419999999998,0.7090000000000001,6.945,157.10000000000002,1.42,618,34.42,11.3,1,"q1_q17_dr25_tce",6068,4.384,1.061,296.87976000000003,40.45536,14.564,"1",0.5549182050450694,0.44508179495493055
5915,7742408,"CANDIDATE",33.496911499999996,163.7638,0.9610000000000001,4.833,163.5,2.97,630,37.300000000000004,13.200000000000001,1,"q1_q17_dr25_tce",4928,3.966,1.688,287.66339000000005,43.471450999999995,13.354000000000001,"1",0.20240001514075545,0.7975999848592445
5916,3968809,"CANDIDATE",411.8969,379.0087,0.4026,6.203,502.8,2.61,279,1.43,8.5,1,"q1_q16_tce",6362,4.408,1.1440000000000001,295.18872000000005,39.01865,14.452,"0",0.9999264443117959,7.355568820412133E-5
5919,3974928,"CANDIDATE",127.67171099999999,227.0906,0.2999,2.637,450.1,5.5200000000000005,519,17.13,8.0,1,"q1_q16_tce",4985,3.5340000000000003,2.633,296.35797,39.078579,13.832,"0",0.9909766645242645,0.009023335475735536
5923,5390913,"CANDIDATE",1.680254289,131.89882799999998,0.7314,12.585,51633.0,30.88,1996,3753.6,178.70000000000002,1,"q1_q16_tce",6423,4.121,1.246,298.71750000000003,40.541969,12.075000000000001,"0",0.9999999364715635,6.352843654439425E-8
5924,5391911,"CANDIDATE",0.7820684880000001,131.8940201,0.279,1.239,115.7,21.02,6169,343029.57,4.1000000000000005,1,"q1_q17_dr25_tce",4475,2.113,20.237000000000002,298.89673000000005,40.578528999999996,11.378,"0",0.999999999366085,6.339150004553502E-10
5925,5394585,"CANDIDATE",151.13008000000002,278.46299999999997,0.0529,3.49,358.0,4.41,578,26.400000000000002,4.6000000000000005,1,"q1_q16_tce",6768,3.844,2.302,299.38071,40.535671,11.867,"0",0.9952684131330932,0.004731586866906806
5932,6425377,"CANDIDATE",263.90141,203.17229999999998,0.9585,4.303,807.1,23.91,562,23.6,11.0,1,"q1_q16_tce",5094,3.126,6.247,284.98364000000004,41.881350999999995,13.485,"0",0.9997494049299783,2.505950700216403E-4
5934,6442735,"CANDIDATE",18.782160299999997,147.8508,0.1986,5.573,77.2,0.8300000000000001,681,50.97,9.8,1,"q1_q17_dr24_tce",5919,4.488,0.9400000000000001,291.76413,41.86013,14.043000000000001,"0",0.9284580749625375,0.07154192503746246
5935,6443093,"CANDIDATE",389.31634099999997,351.36048999999997,1.202,5.49,2599.8,27.61,245,0.86,34.7,1,"q1_q17_dr25_tce",5731,4.44,0.9580000000000001,291.89035,41.816818,14.57,"0",0.9857774648805038,0.014222535119496208
5938,6509282,"CANDIDATE",3.9891618600000003,132.21376999999998,0.08,1.913,318.0,28.1,3293,27838.74,16.3,1,"q1_q17_dr25_tce",4998,2.524,16.187,287.33041000000003,41.974899,13.56,"0",0.9999661430726986,3.385692730140458E-5
5939,8231667,"CANDIDATE",42.8774169,156.06967,0.02,1.991,1068.8,2.67,451,9.8,14.8,1,"q1_q17_dr25_tce",5256,4.483,0.8320000000000001,291.19882,44.166241,15.654,"1",0.08869066633197797,0.911309333668022
5940,6697817,"CANDIDATE",190.80078799999998,236.03889999999998,0.066,8.082,287.6,1.67,321,2.5100000000000002,13.0,1,"q1_q17_dr25_tce",5993,4.489,0.986,293.62357000000003,42.129639,14.322000000000001,"1",0.5526266067495367,0.4473733932504634
5946,4135912,"CANDIDATE",29.6094263,141.2485,0.7190000000000001,2.71,224.9,2.87,789,91.56,10.8,1,"q1_q17_dr25_tce",6079,4.059,1.7830000000000001,284.66583,39.252041,14.385,"1",0.2432028006742829,0.7567971993257171
5952,5436455,"CANDIDATE",209.96752099999998,241.95920999999998,0.2723,2.585,120.0,1.16,344,3.29,7.1000000000000005,1,"q1_q16_tce",6437,4.439,1.042,287.87424000000004,40.630409,12.489,"0",0.9963454806222088,0.003654519377791175
5956,5443320,"CANDIDATE",21.368434099999998,143.72266,0.063,1.1800000000000002,492.8,1.72,551,21.86,9.700000000000001,1,"q1_q17_dr25_tce",5204,4.515,0.786,290.20547000000005,40.66993,15.47,"1",0.10054270259210574,0.8994572974078943
5959,6511182,"CANDIDATE",29.5632952,158.22504,0.154,1.562,532.8000000000001,1.9000000000000001,527,18.23,10.4,1,"q1_q17_dr25_tce",5595,4.562,0.8280000000000001,288.12735000000004,41.952801,15.684000000000001,"1",0.11228266331964687,0.8877173366803531
5961,6517200,"CANDIDATE",435.50635000000005,267.6857,0.1452,34.160000000000004,553.8000000000001,2.06,225,0.61,8.200000000000001,1,"q1_q16_tce",5750,4.538,0.882,290.20068000000003,41.946289,15.667,"0",0.9999955533937412,4.4466062587706665E-6
5968,1429589,"CANDIDATE",38.168652,144.47129999999999,0.028300000000000002,5.086,90.60000000000001,1.4000000000000001,696,55.36,8.3,1,"q1_q17_dr24_tce",6164,4.117,1.465,290.75626,37.089808999999995,13.195,"0",0.8879989199327193,0.11200108006728074
5971,1865864,"CANDIDATE",69.08935699999999,135.4461,0.051000000000000004,6.207000000000001,475.1,1.47,332,2.87,8.6,1,"q1_q17_dr25_tce",4848,4.581,0.6980000000000001,290.87305000000003,37.362179,15.572000000000001,"1",0.23572927848930048,0.7642707215106995
5973,4164511,"CANDIDATE",40.988212399999995,152.2483,0.2697,3.599,145.8,1.44,657,43.980000000000004,11.3,1,"q1_q16_tce",6705,4.328,1.174,293.24701000000005,39.236691,13.006,"0",0.9922420546195435,0.00775794538045653
5974,4179201,"CANDIDATE",326.70552000000004,439.64799999999997,0.0826,3.3600000000000003,794.0,2.83,287,1.61,9.1,1,"q1_q16_tce",6036,4.337,0.998,296.32437000000004,39.292881,14.703000000000001,"0",0.9992863781642173,7.136218357827078E-4
5975,4241238,"CANDIDATE",138.33374799999999,209.39452,0.45790000000000003,2.391,603.6,6.28,488,13.450000000000001,8.4,1,"q1_q16_tce",4948,3.588,2.547,284.63876000000005,39.355179,13.419,"0",0.9837405092085334,0.016259490791466623
5983,5524229,"CANDIDATE",22.493275099999998,132.2511,0.1313,3.172,152.0,6.04,1183,463.56,11.200000000000001,1,"q1_q17_dr24_tce",5186,3.273,4.98,288.87198,40.767058999999996,11.4,"0",0.9432510094270131,0.05674899057298683
5985,5529385,"CANDIDATE",215.73241399999998,294.363,0.4046,1.915,208.20000000000002,1.26,292,1.72,7.300000000000001,1,"q1_q16_tce",5790,4.479,0.856,290.43491,40.777241,13.372,"0",0.9972034895709745,0.002796510429025483
5989,6543192,"CANDIDATE",8.090695199999999,136.7844,0.151,2.648,82.4,0.8,811,102.43,8.1,1,"q1_q17_dr25_tce",5374,4.495,0.902,297.42578000000003,41.932991,14.441,"1",0.29243373361019454,0.7075662663898055
6005,4346339,"CANDIDATE",493.74242000000004,149.1145,0.23770000000000002,5.6850000000000005,506.1,7.15,358,3.9,12.4,1,"q1_q16_tce",5015,3.4290000000000003,3.243,285.34329,39.413849,12.518,"0",0.9998313920565801,1.6860794341991378E-4
6009,5563057,"CANDIDATE",1.049468616,132.26871,0.731,4.848,22.0,0.84,2808,14709.49,22.8,1,"q1_q17_dr25_tce",7479,4.162,1.667,298.91757,40.716961,12.519,"0",0.996721193465537,0.003278806534463006
6021,6675757,"CANDIDATE",22.290356199999998,152.37929,0.028,1.623,130.4,1.1300000000000001,632,37.67,8.1,1,"q1_q17_dr25_tce",5597,4.418,1.0,286.52942,42.167511,13.993,"1",0.06462273940174112,0.9353772605982589
6024,2310993,"CANDIDATE",55.180772,147.7141,0.306,9.791,474.6,2.37,531,18.79,11.5,1,"q1_q17_dr25_tce",6306,4.426,1.076,293.22018,37.610699,15.551,"1",0.508639663090172,0.49136033690982805
6034,4478142,"CANDIDATE",219.931324,329.3836,0.307,4.8180000000000005,641.0,2.3000000000000003,279,1.43,7.1000000000000005,1,"q1_q17_dr25_tce",5557,4.5,0.912,295.1868,39.575691,14.254,"0",0.6723636677284603,0.3276363322715396
6035,4484179,"CANDIDATE",385.29212,440.5319,0.0118,19.417,218.5,1.57,290,1.68,15.100000000000001,1,"q1_q16_tce",6440,4.355,1.053,296.4227,39.579391,13.086,"0",0.9999350278552299,6.497214477006131E-5
6042,5697395,"CANDIDATE",50.55398,160.06279999999998,0.1379,6.159000000000001,199.70000000000002,0.9400000000000001,367,4.29,7.9,1,"q1_q16_tce",4895,4.609,0.687,289.22729000000004,40.94949,14.867,"0",0.9873096304082187,0.012690369591781278
6045,6805414,"CANDIDATE",200.2350497,305.44984999999997,0.674,23.612000000000002,10812.0,10.99,325,2.63,220.60000000000002,1,"q1_q17_dr25_tce",6108,4.471,0.997,298.64493000000004,42.285830999999995,15.392,"0",0.9910710708190115,0.008928929180988502
6047,6875342,"CANDIDATE",22.2381062,148.3792,0.28800000000000003,2.68,104.2,1.09,702,57.27,7.1000000000000005,1,"q1_q17_dr25_tce",6192,4.433,1.055,295.23825000000005,42.322361,14.296000000000001,"1",0.2524671583742808,0.7475328416257192
6048,6879183,"CANDIDATE",20.5477769,149.1769,0.028,4.634,253.8,1.67,690,53.65,12.100000000000001,1,"q1_q17_dr25_tce",5922,4.429,1.057,296.10648000000003,42.354279,15.529,"1",0.23419732794136694,0.7658026720586331
6060,4566848,"CANDIDATE",180.4118581,142.86513,0.9530000000000001,3.29,4268.0,8.86,329,2.77,33.2,1,"q1_q17_dr25_tce",6032,4.485,0.973,293.16476,39.631561,15.656,"0",0.8769077639328489,0.12309223606715118
6085,2861298,"CANDIDATE",581.729006,341.09187,0.22360000000000002,6.647,186.70000000000002,2.74,308,2.12,8.6,1,"q1_q16_tce",5765,3.837,2.005,293.31863000000004,38.005466,12.362,"0",0.9999718499857878,2.8150014212246383E-5
6089,4737848,"CANDIDATE",56.001782,144.09684,0.5045000000000001,1.7060000000000002,125.2,1.54,584,27.51,7.2,1,"q1_q16_tce",6116,4.178,1.332,289.09619000000004,39.827278,13.228,"0",0.9876196074945318,0.012380392505468237
6092,4750962,"CANDIDATE",69.932459,145.91179,0.0356,2.0300000000000002,264.40000000000003,8.25,812,102.62,8.4,1,"q1_q16_tce",5207,3.298,5.183,293.05536,39.840069,13.809000000000001,"0",0.9940224238994999,0.005977576100500054
6094,5793275,"CANDIDATE",535.93723,135.5316,0.5968,11.850000000000001,337.20000000000005,1.83,227,0.63,8.8,1,"q1_q17_dr24_tce",6014,4.494,0.9580000000000001,292.55951000000005,41.090012,14.679,"0",0.999953234525965,4.6765474035079124E-5
6097,5857656,"CANDIDATE",313.051405,408.62595,0.2093,10.969000000000001,594.9,2.91,310,2.2,39.5,1,"q1_q16_tce",6218,4.322,1.185,284.66022000000004,41.10894,12.842,"0",0.9991250237763468,8.749762236532044E-4
6099,5859725,"CANDIDATE",18.9828305,139.257,0.021,6.303,49.1,0.72,707,59.15,9.600000000000001,1,"q1_q17_dr25_tce",5962,4.4430000000000005,1.035,285.68912,41.189609999999995,13.048,"1",0.12459726312782715,0.8754027368721728
6102,6721603,"CANDIDATE",215.634356,230.72109999999998,0.002,15.097000000000001,148.0,1.92,404,6.28,12.3,1,"q1_q17_dr25_tce",6163,4.0600000000000005,1.568,298.95654,42.156315,13.793000000000001,"0",0.7530350056175238,0.2469649943824762
6103,6756369,"CANDIDATE",30.928898,153.90646999999998,0.7846000000000001,3.436,203.3,8.1,1051,288.95,8.5,1,"q1_q16_tce",5029,3.237,5.127,283.97293,42.276588,13.907,"0",0.9962271017382162,0.0037728982617838335
6104,6765563,"CANDIDATE",293.392635,341.2263,0.1322,3.661,518.8000000000001,6.84,428,7.930000000000001,9.9,1,"q1_q16_tce",5203,3.489,3.055,287.90686000000005,42.208721,13.705,"0",0.9961846417874919,0.003815358212508155
6107,6776555,"CANDIDATE",5.43361347,136.71099999999998,0.234,1.0338,1421.0,2.09,548,21.27,17.900000000000002,1,"q1_q17_dr25_tce",3694,4.686,0.5660000000000001,291.55667,42.214169,15.808,"1",0.161568694199012,0.838431305800988
6108,2992634,"CANDIDATE",47.822786810000004,134.1402656,,1.19,,,,,,1,"q1_q16_tce",,,,292.07803,38.153831,14.395,"0",0.9999894696001002,1.0530399899836397E-5
6109,3001955,"CANDIDATE",348.96347000000003,184.86579999999998,0.6924,13.84,585.2,2.04,198,0.36,11.8,1,"q1_q16_tce",4823,4.564,0.792,294.08450000000005,38.156318999999996,15.325000000000001,"0",0.9999690014130199,3.099858698004318E-5
6111,3101178,"CANDIDATE",59.4037839,159.80356,0.9400000000000001,10.041,123.5,1.6500000000000001,570,24.93,17.0,1,"q1_q17_dr25_tce",6373,4.256,1.209,287.04688000000004,38.231617,11.679,"1",0.5003800678154954,0.4996199321845046
6114,3239171,"CANDIDATE",43.581043,148.43519999999998,0.277,6.883,348.70000000000005,1.94,558,22.89,8.700000000000001,1,"q1_q17_dr25_tce",6225,4.45,1.031,292.47034,38.394341,15.63,"1",0.37185806645841657,0.6281419335415834
6115,4761427,"CANDIDATE",327.063,438.36929999999995,0.39830000000000004,8.06,1006.0,2.82,248,0.89,8.8,1,"q1_q16_tce",5750,4.538,0.882,295.62579000000005,39.824638,15.941,"0",0.9998379778999412,1.6202210005880776E-4
6117,4770798,"CANDIDATE",651.0743100000001,216.38819999999998,0.034300000000000004,5.603000000000001,153.70000000000002,1.55,234,0.71,7.1000000000000005,1,"q1_q16_tce",5696,4.218,1.2610000000000001,297.50919000000005,39.88802,12.524000000000001,"0",0.9999919010789089,8.09892109109542E-6
6121,4833409,"CANDIDATE",271.79029199999997,195.52242999999999,0.0142,2.9440000000000004,318.40000000000003,2.38,354,3.72,8.1,1,"q1_q16_tce",6484,4.258,1.32,291.10825,39.955681,13.887,"0",0.9981916595610769,0.0018083404389231195
6123,5946568,"CANDIDATE",3.5645249,134.4518,0.188,2.0620000000000003,53.900000000000006,0.6,1029,265.37,8.0,1,"q1_q17_dr25_tce",5435,4.578,0.8240000000000001,287.00836000000004,41.289100999999995,12.936,"1",0.25212765817888716,0.7478723418211128
6128,5965629,"CANDIDATE",377.311149,411.6189,0.38180000000000003,3.33,804.0,2.56,243,0.8300000000000001,8.3,1,"q1_q16_tce",5897,4.531,0.891,293.46365000000003,41.290939,15.495000000000001,"0",0.9997970768011513,2.0292319884878323E-4
6129,6934045,"CANDIDATE",265.741374,167.0573,0.652,18.078000000000003,273.40000000000003,3.24,413,6.9,21.6,1,"q1_q17_dr25_tce",6537,4.0440000000000005,1.859,286.79755,42.42091,13.491,"0",0.9233294632030001,0.07667053679699988
6133,7009548,"CANDIDATE",15.18575582,144.63985,0.47400000000000003,0.633,256.7,2.2600000000000002,922,170.46,11.8,1,"q1_q17_dr25_tce",6311,4.207,1.339,282.29132000000004,42.545508999999996,12.493,"1",0.10893085855486362,0.8910691414451364
6140,3340165,"CANDIDATE",26.092284,149.1087,0.068,6.623,122.4,1.35,717,62.57,12.200000000000001,1,"q1_q17_dr25_tce",6346,4.362,1.214,290.9241,38.438339,13.98,"1",0.2486009398573571,0.7513990601426429
6148,4912650,"CANDIDATE",100.345648,152.8425,0.54,7.939000000000001,372.3,1.57,325,2.62,15.200000000000001,1,"q1_q17_dr25_tce",5180,4.548,0.8,288.34174,40.09639,14.855,"1",0.4320522886107132,0.5679477113892868
6149,4914221,"CANDIDATE",111.18711599999999,195.2257,0.8164,3.5690000000000004,110.80000000000001,1.51,440,8.86,7.300000000000001,1,"q1_q16_tce",5806,4.168,1.281,288.9306,40.057339,12.709,"0",0.9947634624424891,0.0052365375575108486
6153,5986270,"CANDIDATE",1.534679933,132.331163,0.108,1.7237000000000002,456.6,18.39,3570,38505.56,64.60000000000001,1,"q1_q17_dr25_tce",4965,2.863,8.834,298.38043000000005,41.296391,12.224,"0",0.9995972001706025,4.027998293975548E-4
6156,6023571,"CANDIDATE",354.21154,218.29899999999998,0.20070000000000002,18.594,821.3000000000001,8.41,363,4.12,22.0,1,"q1_q16_tce",4842,3.5620000000000003,3.035,284.34860000000003,41.319389,13.682,"0",0.9997367426881348,2.632573118651986E-4
6157,6025174,"CANDIDATE",171.02869099999998,301.7487,0.26,11.784,394.20000000000005,2.49,376,4.72,13.100000000000001,1,"q1_q17_dr25_tce",6123,4.332,1.252,285.17563,41.342499,14.892,"1",0.47963255579537933,0.5203674442046207
6158,3356156,"CANDIDATE",624.9033800000001,241.58689999999999,0.0703,12.169,249.0,2.77,320,2.48,10.600000000000001,1,"q1_q16_tce",7089,4.148,1.729,294.86414,38.480183,13.620000000000001,"0",0.9999962130144441,3.7869855559709074E-6
6159,3425363,"CANDIDATE",25.5338535,153.58599999999998,0.1577,2.076,368.0,1.18,410,6.66,8.3,1,"q1_q16_tce",4445,4.63,0.635,285.52930000000003,38.548141,15.573,"0",0.9754720318057101,0.02452796819428991
6160,3428127,"CANDIDATE",339.18998000000005,300.2366,0.2222,5.117,822.0,2.75,253,0.96,7.6000000000000005,1,"q1_q16_tce",5544,4.402,0.966,286.59076000000005,38.558299999999996,15.278,"0",0.9994154098123699,5.845901876301686E-4
6166,4915582,"CANDIDATE",436.18813000000006,185.8184,0.0998,11.350000000000001,118.0,1.6400000000000001,331,2.84,8.700000000000001,1,"q1_q16_tce",6499,4.0840000000000005,1.497,289.35559,40.068352,13.026,"0",0.9998793674656103,1.2063253438960529E-4
6170,4940376,"CANDIDATE",169.33066599999998,208.79739999999998,0.5518000000000001,2.6,532.7,16.68,698,56.11,9.700000000000001,1,"q1_q16_tce",5106,3.0060000000000002,7.0520000000000005,296.01852,40.087151,13.743,"0",0.9995647909079625,4.3520909203755595E-4
6175,6036286,"CANDIDATE",546.53309,334.0585,0.6074,16.040000000000003,758.0,1.03,94,0.02,12.3,1,"q1_q16_tce",3434,4.892,0.36,289.81567,41.396439,15.347,"0",0.9999969157433589,3.0842566410495383E-6
6177,6043490,"CANDIDATE",330.738115,422.7107,0.154,4.998,333.3,4.42,375,4.7,8.700000000000001,1,"q1_q16_tce",5458,3.755,2.453,292.16544000000005,41.329342,13.381,"0",0.9987116410954302,0.0012883589045698358
6178,6045404,"CANDIDATE",78.876125,205.1282,0.2209,4.912000000000001,472.3,2.0300000000000002,427,7.86,8.1,1,"q1_q16_tce",6046,4.509,0.927,292.74023,41.37896,15.819,"0",0.9938787354177927,0.006121264582207285
6181,3540873,"CANDIDATE",444.04257,334.67339999999996,0.062,10.9,417.40000000000003,1.48,211,0.47000000000000003,7.4,1,"q1_q16_tce",5776,4.622,0.726,290.3548,38.672531,14.795,"0",0.999940801548177,5.919845182297517E-5
6182,3542117,"CANDIDATE",12.5748872,143.1278,0.035,3.5490000000000004,731.0,1.03,349,3.49,7.800000000000001,1,"q1_q17_dr25_tce",3552,4.867,0.387,290.72061,38.697578,14.94,"1",0.1435887133051844,0.8564112866948156
6183,3542928,"CANDIDATE",484.17200499999996,545.2207999999999,0.37370000000000003,4.566000000000001,518.2,2.38,235,0.72,11.3,1,"q1_q16_tce",5858,4.456,1.04,290.96146000000005,38.673438999999995,13.881,"0",0.9999290085965671,7.099140343296488E-5
6197,6115356,"CANDIDATE",380.39474,502.23319999999995,0.10940000000000001,10.775,603.0,1.84,224,0.6,8.6,1,"q1_q16_tce",5772,4.6080000000000005,0.745,289.20016000000004,41.430752,15.326,"0",0.9997833480783992,2.1665192160086143E-4
6201,3553900,"CANDIDATE",12.5747207,142.34553,0.5880000000000001,2.8960000000000004,323.3,1.45,693,54.46,10.5,1,"q1_q17_dr25_tce",5654,4.59,0.774,293.77448000000004,38.654381,15.133000000000001,"1",0.4471210365205692,0.5528789634794308
6208,5027859,"CANDIDATE",33.3726538,153.5967,0.038,3.6630000000000003,618.4000000000001,1.95,491,13.700000000000001,10.100000000000001,1,"q1_q17_dr25_tce",5504,4.583,0.796,296.01883000000004,40.108008999999996,15.986,"1",0.23111035094140242,0.7688896490585976
6210,5036052,"CANDIDATE",143.16369699999998,243.71329999999998,0.9527,4.854,390.3,20.03,741,71.41,12.9,1,"q1_q16_tce",5145,3.0500000000000003,7.6530000000000005,297.78833000000003,40.130908999999996,12.644,"0",0.9998723659277186,1.2763407228143301E-4
6221,6197658,"CANDIDATE",282.03090000000003,162.54479999999998,0.3315,14.690000000000001,782.0,3.22,315,2.32,11.8,1,"q1_q16_tce",6343,4.4110000000000005,1.137,289.52570000000003,41.500488,14.81,"0",0.9997929256473932,2.0707435260679496E-4
6222,6198670,"CANDIDATE",179.25465000000003,154.3773,0.17550000000000002,22.35,272.40000000000003,1.35,301,1.94,9.9,1,"q1_q16_tce",5692,4.496,0.8200000000000001,289.82709,41.524811,15.142,"0",0.999537166556857,4.62833443142994E-4
6226,3751118,"CANDIDATE",103.36369099999999,194.152,0.5904,6.0120000000000005,359.1,2.0,385,5.19,9.4,1,"q1_q16_tce",5762,4.461,1.022,292.55780000000004,38.8503,14.505,"0",0.9976832267337041,0.0023167732662959226
6232,5131276,"CANDIDATE",0.66882716,131.8692,0.514,1.0690000000000002,68.2,124.42,13184,7165673.12,6.2,1,"q1_q17_dr25_tce",3711,0.652,150.091,299.32156000000003,40.265339,11.598,"0",1.0,2.225277587147588E-53
6235,6203955,"CANDIDATE",19.4534296,139.3373,0.046,4.873,149.0,1.25,744,72.59,9.8,1,"q1_q17_dr25_tce",6372,4.453,1.0150000000000001,291.50589,41.550388,14.518,"1",0.20459782486603562,0.7954021751339644
6239,6266866,"CANDIDATE",232.91614199999998,162.14409999999998,0.2313,7.037000000000001,64.8,1.2,361,4.0200000000000005,8.5,1,"q1_q16_tce",5807,4.108,1.496,284.59164000000004,41.639271,10.926,"0",0.9958680358457966,0.00413196415420338
6243,3229150,"CANDIDATE",44.7055876,149.6448,1.6920000000000002,6.2620000000000005,471.8,72.59,509,15.83,12.0,2,"q1_q17_dr25_tce",5942,4.506,0.9380000000000001,289.84286000000003,38.309601,15.253,"0",0.7485031243785188,0.25149687562148115
